GS_ID,NAME,SOURCE,GS_SIZE,ORGANISM,DESCRIPTION,LINK,TYPE,MULTI_N,OLAP,COCO_V2,SIMILARITY_SCORE,pvalue,Rank,pFDR
WAG002125,Integrated breast cancer pathway,WikiPathway_2021,157,Homo sapiens,Integrated breast cancer pathway,https://www.wikipathways.org/index.php/Pathway:WP1984,P,1333,55,1553.397473,.07879905261573907226650177223577374562,1.8880475332897e-15,19,1.3990432221677e-12
WAG003047,Ciliopathies,WikiPathway_2021,182,Homo sapiens,Ciliopathies,https://www.wikipathways.org/index.php/Pathway:WP4803,P,1333,60,177.1704711,.0754258594875561456538320291533659142913,2.5141599431463e-15,20,1.8604783579283e-12
WAG002186,Brain-derived neurotrophic factor (BDNF) signaling pathway,WikiPathway_2021,144,Homo sapiens,Brain-derived neurotrophic factor (BDNF) signaling pathway,https://www.wikipathways.org/index.php/Pathway:WP2380,P,1333,52,2476.639133,.0804975355303582874698848440642751364852,2.591177727952e-15,21,1.9148803409565e-12
WAG002608,Intra-Golgi and retrograde Golgi-to-ER traffic,WikiPathway_2021,178,Homo sapiens,Intra-Golgi and retrograde Golgi-to-ER traffic,https://www.wikipathways.org/index.php/Pathway:WP3842,P,1333,59,544.5798676,.0756312721484373263140109291561250850367,3.2353700439213e-15,22,2.3877030924139e-12
WAG002087,Processing of Capped Intron-Containing Pre-mRNA,WikiPathway_2021,235,Homo sapiens,Processing of Capped Intron-Containing Pre-mRNA,https://www.wikipathways.org/index.php/Pathway:WP1889,P,1333,70,14454.21962,.0705548602419691280767626199415936587401,4.5314916578642e-15,23,3.3397093518459e-12
WAG002240,Deadenylation-dependent mRNA decay,WikiPathway_2021,56,Homo sapiens,Deadenylation-dependent mRNA decay,https://www.wikipathways.org/index.php/Pathway:WP2659,P,1333,30,2742.1323,.1119805914706136435626457799406801624096,7.5476026258381e-15,24,5.5550355326169e-12
WAG002095,RNA Polymerase II Transcription,WikiPathway_2021,148,Homo sapiens,RNA Polymerase II Transcription,https://www.wikipathways.org/index.php/Pathway:WP1906,P,1333,52,6338.936459,.0785390041203994692366785390041203994693,9.3633268227925e-15,25,6.8820452147525e-12
WAG002023,Cell cycle checkpoints,WikiPathway_2021,289,Homo sapiens,Cell cycle checkpoints,https://www.wikipathways.org/index.php/Pathway:WP1775,P,1333,79,8335.536272,.0669550509279341988896398895692730873863,1.5342878627857e-14,26,1.1261672912847e-11
WAG002233,Mitotic Prometaphase,WikiPathway_2021,182,Homo sapiens,Mitotic Prometaphase,https://www.wikipathways.org/index.php/Pathway:WP2652,P,1333,58,11942.83447,.0729080368139470728915283175018300537177,3.7721696610348e-14,27,2.7650003615385e-11
WAG002393,Focal adhesion,WikiPathway_2021,199,Homo sapiens,Focal adhesion,https://www.wikipathways.org/index.php/Pathway:WP306,P,1333,61,4929.347674,.0709260871675547063129564637696663883185,5.9448798854107e-14,28,4.3516520761206e-11
WAG002755,Chromatin organization,WikiPathway_2021,252,Homo sapiens,Chromatin organization,https://www.wikipathways.org/index.php/Pathway:WP4096,P,1333,71,466.9898801,.0674516301177755438896955706963525571813,6.2018296380221e-14,29,4.5335374653942e-11
WAG002659,Focal adhesion: PI3K-Akt-mTOR-signaling pathway,WikiPathway_2021,303,Homo sapiens,Focal adhesion: PI3K-Akt-mTOR-signaling pathway,https://www.wikipathways.org/index.php/Pathway:WP3932,P,1333,80,2281.29567,.0652131905707049960521449585827136416627,7.9421826629129e-14,30,5.7977933439264e-11
WAG002194,Retinoblastoma gene in cancer,WikiPathway_2021,90,Homo sapiens,Retinoblastoma gene in cancer,https://www.wikipathways.org/index.php/Pathway:WP2446,P,1333,37,8618.827695,.088156464403457186135614363360955181324,2.4783856994963e-13,31,1.8067431749328e-10
WAG002039,DNA Damage Bypass,WikiPathway_2021,48,Homo sapiens,DNA Damage Bypass,https://www.wikipathways.org/index.php/Pathway:WP1803,P,1333,26,2574.375436,.1125294196758792280277049290565530226615,3.2800694174391e-13,32,2.3878905358957e-10
WAG002762,Deubiquitination,WikiPathway_2021,267,Homo sapiens,Deubiquitination,https://www.wikipathways.org/index.php/Pathway:WP4102,P,1333,72,2389.415015,.0651606544451015178395426769170116301991,4.3382524284765e-13,33,3.1539095155024e-10
WAG003103,RNA pol II transcription - Initiation and elongation,WikiPathway_2021,88,Homo sapiens,RNA pol II transcription - Initiation and elongation,https://www.wikipathways.org/index.php/Pathway:WP4933,P,1333,36,4812.910999,.087593196857283482509069034033942796726,6.153748973235e-13,34,4.4676217545686e-10
WAG002162,Androgen receptor network in prostate cancer,WikiPathway_2021,110,Homo sapiens,Androgen receptor network in prostate cancer,https://www.wikipathways.org/index.php/Pathway:WP2263,P,1333,41,2598.014767,.0811002107404985102826829445534481505704,6.2782975830096e-13,35,4.5517657476819e-10
WAG002700,DNA IR-damage and cellular response via ATR,WikiPathway_2021,80,Homo sapiens,DNA IR-damage and cellular response via ATR,https://www.wikipathways.org/index.php/Pathway:WP4016,P,1333,34,4220.275213,.0904607508532423208191126279863481228669,7.2165222694183e-13,36,5.2247621230589e-10
WAG003051,Insulin signaling,WikiPathway_2021,160,Homo sapiens,Insulin signaling,https://www.wikipathways.org/index.php/Pathway:WP481,P,1333,51,2421.508732,.0718388183980967486122125297383029341792,1.2119150027081e-12,37,8.7621454695794e-10
WAG002068,Mitotic G2-G2/M phases,WikiPathway_2021,181,Homo sapiens,Mitotic G2-G2/M phases,https://www.wikipathways.org/index.php/Pathway:WP1859,P,1333,55,9396.23383,.0694674146681207500537639690799865944865,1.4213881790325e-12,38,1.0262422652615e-09
WAG002965,Genes related to primary cilium development (based on CRISPR),WikiPathway_2021,104,Homo sapiens,Genes related to primary cilium development (based on CRISPR),https://www.wikipathways.org/index.php/Pathway:WP4536,P,1333,39,213.397393,.08124,1.8033346724363e-12,39,1.3002042988266e-09
WAG002554,TGF-beta signaling pathway,WikiPathway_2021,132,Homo sapiens,TGF-beta signaling pathway,https://www.wikipathways.org/index.php/Pathway:WP366,P,1333,45,2520.463275,.075350276963180188986640599543825350277,1.8281674324422e-12,40,1.3162805513584e-09
WAG002309,Mitotic Metaphase and Anaphase,WikiPathway_2021,225,Homo sapiens,Mitotic Metaphase and Anaphase,https://www.wikipathways.org/index.php/Pathway:WP2757,P,1333,63,9474.017878,.0658881695114773396115361977633902295468,2.0079035486332e-12,41,1.4436826514672e-09
WAG003005,Hepatitis B infection,WikiPathway_2021,152,Homo sapiens,Hepatitis B infection,https://www.wikipathways.org/index.php/Pathway:WP4666,P,1333,49,4008.459331,.0722545496333131359562065146988153193623,2.0659848428342e-12,42,1.483377117155e-09
WAG002364,Ectoderm differentiation,WikiPathway_2021,143,Homo sapiens,Ectoderm differentiation,https://www.wikipathways.org/index.php/Pathway:WP2858,P,1333,47,78.19327142,.0732079290218825102546032778590918125802,2.6433758577473e-12,43,1.8953004900048e-09
WAG002380,Nuclear receptors meta-pathway,WikiPathway_2021,318,Homo sapiens,Nuclear receptors meta-pathway,https://www.wikipathways.org/index.php/Pathway:WP2882,P,1333,79,566.0944592,.0619004553488292940269805729178062543,3.2040954729689e-12,44,2.2941323586457e-09
WAG002105,Synthesis of DNA,WikiPathway_2021,120,Homo sapiens,Synthesis of DNA,https://www.wikipathways.org/index.php/Pathway:WP1925,P,1333,42,20247.78568,.0767025733093955715140634350688210652304,3.6637584650168e-12,45,2.619587302487e-09
WAG002053,Integration of energy metabolism,WikiPathway_2021,107,Homo sapiens,Integration of energy metabolism,https://www.wikipathways.org/index.php/Pathway:WP1831,P,1333,39,2775.569601,.0791334545067352112097227644721578267992,5.0202350656892e-12,46,3.5844478369021e-09
WAG002718,Neutrophil degranulation,WikiPathway_2021,474,Homo sapiens,Neutrophil degranulation,https://www.wikipathways.org/index.php/Pathway:WP4049,P,1333,104,172.7292014,.0595651741649665748020536314359910441944,5.6059115145708e-12,47,3.997014909889e-09
WAG002819,Chromosomal and microsatellite instability in colorectal cancer,WikiPathway_2021,73,Homo sapiens,Chromosomal and microsatellite instability in colorectal cancer,https://www.wikipathways.org/index.php/Pathway:WP4216,P,1333,31,2757.860518,.0899144282879327096424374038384789208441,7.4266589362831e-12,48,5.2877811626336e-09
WAG002384,Myometrial relaxation and contraction pathways,WikiPathway_2021,157,Homo sapiens,Myometrial relaxation and contraction pathways,https://www.wikipathways.org/index.php/Pathway:WP289,P,1333,49,1407.205219,.0701935330678458252657716883212019940612,7.6813833347564e-12,49,5.4614635510118e-09
WAG002102,Signaling by Rho GTPases,WikiPathway_2021,137,Homo sapiens,Signaling by Rho GTPases,https://www.wikipathways.org/index.php/Pathway:WP1917,P,1333,45,2907.395477,.0728547594812828245721280269028995250465,7.7197410258171e-12,50,5.4810161283302e-09
WAG003001,Small cell lung cancer,WikiPathway_2021,96,Homo sapiens,Small cell lung cancer,https://www.wikipathways.org/index.php/Pathway:WP4658,P,1333,36,2330.055573,.0807657657657657657657657657657657657658,1.2452929336054e-11,51,8.8291268992623e-09
WAG003247,Alzheimer's disease,WikiPathway_2021,263,Homo sapiens,Alzheimer's disease,https://www.wikipathways.org/index.php/Pathway:WP5124,P,1333,68,1543.841216,.0623153151149949228796537181568200179367,1.4418851859898e-11,52,1.0208547116807e-08
WAG002846,Wnt signaling,WikiPathway_2021,115,Homo sapiens,Wnt signaling,https://www.wikipathways.org/index.php/Pathway:WP428,P,1333,40,2855.389741,.0759524429402065434348693916514796493969,1.4574430360061e-11,53,1.0304122264563e-08
WAG003030,Nucleotide excision repair,WikiPathway_2021,44,Homo sapiens,Nucleotide excision repair,https://www.wikipathways.org/index.php/Pathway:WP4753,P,1333,23,13591.03203,.108258126054736224227749651478465037787,1.9795861338234e-11,54,1.3975878104793e-08
WAG002703,Pyrimidine metabolism,WikiPathway_2021,84,Homo sapiens,Pyrimidine metabolism,https://www.wikipathways.org/index.php/Pathway:WP4022,P,1333,33,4775.453802,.0838662540828605810555269039023551658931,2.0180966132558e-11,55,1.4227581123453e-08
WAG002022,Apoptosis modulation and signaling,WikiPathway_2021,93,Homo sapiens,Apoptosis modulation and signaling,https://www.wikipathways.org/index.php/Pathway:WP1772,P,1333,35,3527.293631,.080876668195689018389185720223366476508,2.1111312253873e-11,56,1.4862363826727e-08
WAG002171,TNF-alpha signaling pathway,WikiPathway_2021,93,Homo sapiens,TNF-alpha signaling pathway,https://www.wikipathways.org/index.php/Pathway:WP231,P,1333,35,3777.956884,.080876668195689018389185720223366476508,2.1111312253873e-11,56,1.4841252514473e-08
WAG002999,Joubert syndrome,WikiPathway_2021,76,Homo sapiens,Joubert syndrome,https://www.wikipathways.org/index.php/Pathway:WP4656,P,1333,31,632.0443763,.0865588670471359120693299513844853096597,2.5853034264233e-11,58,1.8148830053491e-08
WAG002824,Ras signaling,WikiPathway_2021,184,Homo sapiens,Ras signaling,https://www.wikipathways.org/index.php/Pathway:WP4223,P,1333,53,2412.808801,.0659782179577404349542559947819221064557,3.2855835237724e-11,59,2.3031940501645e-08
WAG002735,RAB GEFs exchange GTP for GDP on RABs,WikiPathway_2021,90,Homo sapiens,RAB GEFs exchange GTP for GDP on RABs,https://www.wikipathways.org/index.php/Pathway:WP4070,P,1333,34,308.0117413,.0810053652129388454774149023798392662348,3.57758712679e-11,60,2.504310988753e-08
WAG002805,PI3K-Akt signaling pathway,WikiPathway_2021,341,Homo sapiens,PI3K-Akt signaling pathway,https://www.wikipathways.org/index.php/Pathway:WP4172,P,1333,80,2517.238566,.0592379881659476384947591086308213626995,4.7889758528194e-11,61,3.3474941211208e-08
WAG002605,Regulation of TP53 Activity through Phosphorylation,WikiPathway_2021,91,Homo sapiens,Regulation of TP53 Activity through Phosphorylation,https://www.wikipathways.org/index.php/Pathway:WP3838,P,1333,34,2422.843966,.0801739926739926739926739926739926739926,5.0779139071659e-11,62,3.5443839072018e-08
WAG002122,Nucleotide Excision Repair,WikiPathway_2021,110,Homo sapiens,Nucleotide Excision Repair,https://www.wikipathways.org/index.php/Pathway:WP1980,P,1333,38,4764.638669,.0751624089910488951831072861630081522233,5.7861294140411e-11,63,4.0329322015866e-08
WAG002172,AGE/RAGE pathway,WikiPathway_2021,66,Homo sapiens,AGE/RAGE pathway,https://www.wikipathways.org/index.php/Pathway:WP2324,P,1333,28,3857.515617,.0893528081945536198502214991255811686135,7.6689434675279e-11,64,5.3375846533994e-08
WAG003295,DNA damage response,WikiPathway_2021,68,Homo sapiens,DNA damage response,https://www.wikipathways.org/index.php/Pathway:WP707,P,1333,28,3554.048788,.0868554537392846585870529116169080697606,1.7700144418174e-10,65,1.2301600370631e-07
WAG002618,Novel intracellular components of RIG-I-like receptor (RLR) pathway,WikiPathway_2021,60,Homo sapiens,Novel intracellular components of RIG-I-like receptor (RLR) pathway,https://www.wikipathways.org/index.php/Pathway:WP3865,P,1333,26,2026.034976,.0908526195746964513315891862883209230563,2.0387792228446e-10,66,1.4149127806542e-07
WAG002840,Breast cancer pathway,WikiPathway_2021,155,Homo sapiens,Breast cancer pathway,https://www.wikipathways.org/index.php/Pathway:WP4262,P,1333,46,3126.072387,.0666506356961960553580107953237318052749,2.0783768532309e-10,67,1.440315159289e-07
WAG002239,HIV Life Cycle,WikiPathway_2021,145,Homo sapiens,HIV Life Cycle,https://www.wikipathways.org/index.php/Pathway:WP2658,P,1333,44,4304.586756,.0676793295171318232861329462353811180192,2.3066323736334e-10,68,1.5961896025543e-07
WAG002781,Neddylation,WikiPathway_2021,233,Homo sapiens,Neddylation,https://www.wikipathways.org/index.php/Pathway:WP4121,P,1333,60,2745.837068,.0608991701983928265348304939487331157723,2.4877933540233e-10,69,1.7190652076301e-07
WAG003031,IL-18 signaling pathway,WikiPathway_2021,274,Homo sapiens,IL-18 signaling pathway,https://www.wikipathways.org/index.php/Pathway:WP4754,P,1333,67,721.1273768,.0593290690378647860612616295741098780048,2.5875944463172e-10,70,1.7854401679588e-07
WAG002104,Signaling by VEGF,WikiPathway_2021,101,Homo sapiens,Signaling by VEGF,https://www.wikipathways.org/index.php/Pathway:WP1919,P,1333,35,2219.965617,.0749058109170245158889014276352650262027,2.8996327054281e-10,71,1.99784693404e-07
WAG002996,Measles virus infection,WikiPathway_2021,136,Homo sapiens,Measles virus infection,https://www.wikipathways.org/index.php/Pathway:WP4630,P,1333,42,2577.250256,.0684459546395611336600657363760775736026,3.1847285728123e-10,72,2.1910932580948e-07
WAG002596,MAPK signaling pathway,WikiPathway_2021,246,Homo sapiens,MAPK signaling pathway,https://www.wikipathways.org/index.php/Pathway:WP382,P,1333,62,2353.344169,.0600958965245053896133804080763995762638,3.216982093347e-10,73,2.2100666981294e-07
WAG002212,Apoptosis,WikiPathway_2021,88,Homo sapiens,Apoptosis,https://www.wikipathways.org/index.php/Pathway:WP254,P,1333,32,4540.55205,.0778565053459864119050654815030691608531,4.0690963116342e-10,74,2.791400069781e-07
WAG002254,Notch signaling,WikiPathway_2021,46,Homo sapiens,Notch signaling,https://www.wikipathways.org/index.php/Pathway:WP268,P,1333,22,1846.930142,.0992012765547051035885565988935356882962,4.9063622043224e-10,75,3.3608581099609e-07
WAG002170,B cell receptor signaling pathway,WikiPathway_2021,98,Homo sapiens,B cell receptor signaling pathway,https://www.wikipathways.org/index.php/Pathway:WP23,P,1333,34,3836.19329,.0748288433196843450322717604745438883695,4.9644254724769e-10,76,3.3956670231742e-07
WAG002915,p75 NTR receptor-mediated signaling,WikiPathway_2021,98,Homo sapiens,p75 NTR receptor-mediated signaling,https://www.wikipathways.org/index.php/Pathway:WP4443,P,1333,34,748.6635593,.0748288433196843450322717604745438883695,4.9644254724769e-10,76,3.3907025977017e-07
WAG002969,Hippo signaling regulation pathways,WikiPathway_2021,98,Homo sapiens,Hippo signaling regulation pathways,https://www.wikipathways.org/index.php/Pathway:WP4540,P,1333,34,862.1468483,.0748288433196843450322717604745438883695,4.9644254724769e-10,76,3.3857381722292e-07
WAG002063,Integrin-mediated cell adhesion,WikiPathway_2021,103,Homo sapiens,Integrin-mediated cell adhesion,https://www.wikipathways.org/index.php/Pathway:WP185,P,1333,35,3911.521659,.0735578070633348146451934664444052015393,5.2850332395002e-10,79,3.5991076360997e-07
WAG002874,"Non-genomic actions of 1,25 dihydroxyvitamin D3",WikiPathway_2021,71,Homo sapiens,"Non-genomic actions of 1,25 dihydroxyvitamin D3",https://www.wikipathways.org/index.php/Pathway:WP4341,P,1333,28,2106.153164,.0833730385527306062166490303815662152909,5.7589686872365e-10,80,3.9160987073208e-07
WAG003186,SARS-CoV-2 innate immunity evasion and cell-specific immune response,WikiPathway_2021,67,Homo sapiens,SARS-CoV-2 innate immunity evasion and cell-specific immune response,https://www.wikipathways.org/index.php/Pathway:WP5039,P,1333,27,1710.670831,.0849387234680867021675541888547213680342,6.5633262392268e-10,81,4.456498516435e-07
WAG002146,Prolactin signaling pathway,WikiPathway_2021,76,Homo sapiens,Prolactin signaling pathway,https://www.wikipathways.org/index.php/Pathway:WP2037,P,1333,29,6906.320771,.0809725538253502081176445730947199391493,7.1320550218499e-10,82,4.8355333048143e-07
WAG002396,Fas ligand pathway and stress induction of heat shock proteins,WikiPathway_2021,43,Homo sapiens,Fas ligand pathway and stress induction of heat shock proteins,https://www.wikipathways.org/index.php/Pathway:WP314,P,1333,21,2359.921933,.1010635652659382315823055017335128617741,7.4507162176531e-10,83,5.0441348793511e-07
WAG002950,G1 to S cell cycle control,WikiPathway_2021,64,Homo sapiens,G1 to S cell cycle control,https://www.wikipathways.org/index.php/Pathway:WP45,P,1333,26,8817.690225,.0854325859642067162678463704001608686909,1.0958643974193e-09,84,7.4080433265543e-07
WAG002670,TYROBP causal network in microglia,WikiPathway_2021,60,Homo sapiens,TYROBP causal network in microglia,https://www.wikipathways.org/index.php/Pathway:WP3945,P,1333,25,221.1523998,.0873574782025486250838363514419852448021,1.2121108972147e-09,85,8.1817485561991e-07
WAG002861,Rett syndrome causing genes,WikiPathway_2021,48,Homo sapiens,Rett syndrome causing genes,https://www.wikipathways.org/index.php/Pathway:WP4312,P,1333,22,163.2907478,.0952143385070214338507021433850702143385,1.3455008702104e-09,86,9.0686758652179e-07
WAG002363,Mesodermal commitment pathway,WikiPathway_2021,154,Homo sapiens,Mesodermal commitment pathway,https://www.wikipathways.org/index.php/Pathway:WP2857,P,1333,44,203.7860375,.0641200622964745858700269007503893529661,1.825279192737e-09,87,1.228412896712e-06
WAG002719,Eukaryotic transcription initiation,WikiPathway_2021,41,Homo sapiens,Eukaryotic transcription initiation,https://www.wikipathways.org/index.php/Pathway:WP405,P,1333,20,13973.05083,.1007893856178271225811531723065414673517,1.9293586046145e-09,88,1.296528982301e-06
WAG002500,Beta-catenin independent WNT signaling,WikiPathway_2021,144,Homo sapiens,Beta-catenin independent WNT signaling,https://www.wikipathways.org/index.php/Pathway:WP3558,P,1333,42,4042.991327,.0650039706174310105221361921778836609092,2.133645488008e-09,89,1.4316761224533e-06
WAG002868,Thermogenesis,WikiPathway_2021,108,Homo sapiens,Thermogenesis,https://www.wikipathways.org/index.php/Pathway:WP4321,P,1333,35,776.9018968,.0704058691279138563483611406934090640161,2.1783571037983e-09,90,1.4594992595448e-06
WAG002291,RAF/MAP kinase cascade,WikiPathway_2021,234,Homo sapiens,RAF/MAP kinase cascade,https://www.wikipathways.org/index.php/Pathway:WP2735,P,1333,58,2622.891909,.0586511078000023411880191375397792928609,2.2046697965767e-09,91,1.4749240939098e-06
WAG003237,Nucleotide excision repair in xeroderma pigmentosum,WikiPathway_2021,75,Homo sapiens,Nucleotide excision repair in xeroderma pigmentosum,https://www.wikipathways.org/index.php/Pathway:WP5114,P,1333,28,4771.325763,.0791628529372407333065703198180115080958,2.4507952739512e-09,92,1.6371312429994e-06
WAG002841,Pancreatic adenocarcinoma pathway,WikiPathway_2021,89,Homo sapiens,Pancreatic adenocarcinoma pathway,https://www.wikipathways.org/index.php/Pathway:WP4263,P,1333,31,3622.844273,.0746298750835439277910422906676088096368,2.4956727481807e-09,93,1.6646137230366e-06
WAG002925,Transcriptional regulation by MECP2,WikiPathway_2021,62,Homo sapiens,Transcriptional regulation by MECP2,https://www.wikipathways.org/index.php/Pathway:WP4453,P,1333,25,259.7884932,.0846676874367425323748475332831598889264,2.7195072699089e-09,94,1.8111918417593e-06
WAG002601,RNA polymerase II transcribes snRNA genes,WikiPathway_2021,80,Homo sapiens,RNA polymerase II transcribes snRNA genes,https://www.wikipathways.org/index.php/Pathway:WP3827,P,1333,29,2727.887323,.0771530284797432811873245086241476133173,2.8189938086264e-09,95,1.8746308827366e-06
WAG003210,Neuroinflammation and glutamatergic signaling,WikiPathway_2021,140,Homo sapiens,Neuroinflammation and glutamatergic signaling,https://www.wikipathways.org/index.php/Pathway:WP5083,P,1333,41,1248.281118,.065087121857086100232703331630626028719,2.8724206465151e-09,96,1.907287309286e-06
WAG003003,DNA replication,WikiPathway_2021,42,Homo sapiens,DNA replication,https://www.wikipathways.org/index.php/Pathway:WP466,P,1333,20,20196.33191,.0984658539631305417062931688713411529631,3.2739612903825e-09,97,2.1706363355236e-06
WAG002414,EPH-Ephrin signaling,WikiPathway_2021,90,Homo sapiens,EPH-Ephrin signaling,https://www.wikipathways.org/index.php/Pathway:WP3309,P,1333,31,1732.79978,.073854848039870066301784363458372268945,3.3843460575995e-09,98,2.2404370901308e-06
WAG002027,Asparagine N-linked glycosylation,WikiPathway_2021,125,Homo sapiens,Asparagine N-linked glycosylation,https://www.wikipathways.org/index.php/Pathway:WP1785,P,1333,38,504.6386845,.0668533651931501393866985264834727200319,3.415993259289e-09,99,2.25797154439e-06
WAG002143,Leptin signaling pathway,WikiPathway_2021,76,Homo sapiens,Leptin signaling pathway,https://www.wikipathways.org/index.php/Pathway:WP2034,P,1333,28,4164.244315,.0781794944917984304530139315778911456848,3.4495308595189e-09,100,2.2766903672825e-06
WAG003276,Senescence and autophagy in cancer,WikiPathway_2021,105,Homo sapiens,Senescence and autophagy in cancer,https://www.wikipathways.org/index.php/Pathway:WP615,P,1333,34,1159.255437,.0701953845861157087685253885813214618648,3.7294489122019e-09,101,2.4577068331411e-06
WAG002204,Integrated lung cancer pathway,WikiPathway_2021,136,Homo sapiens,Integrated lung cancer pathway,https://www.wikipathways.org/index.php/Pathway:WP2512,P,1333,40,5704.109342,.0651840939118640897026669940486629953114,3.8641364587155e-09,102,2.5426017898348e-06
WAG002135,miR-targeted genes in squamous cell,WikiPathway_2021,158,Homo sapiens,miR-targeted genes in squamous cell,https://www.wikipathways.org/index.php/Pathway:WP2006,P,1333,44,10.52113359,.0626678800915584236507542538815807616999,4.2722181357868e-09,103,2.8068473152119e-06
WAG002656,Chemokine signaling pathway,WikiPathway_2021,164,Homo sapiens,Chemokine signaling pathway,https://www.wikipathways.org/index.php/Pathway:WP3929,P,1333,45,5744.421873,.0620011196154699972009613250069975966875,4.7344078023709e-09,104,3.1057715183553e-06
